,STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,IMMEDIATE_STOP_FLAG,STOP_FRISK_TIME_HOUR,KMEANS_DEMEANOR,TIME_NUM,SUSPECT_REPORTED_AGE_CUT
5186,6500,2020-08-12,21:15:00,2020,August,Wednesday,Based on Radio Run,APP,POM,52,LT,52,MENACING,5,Y,N,N,not arrested,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,CM,empty,24,MALE,WHITE,5.57,193,UNKNOWN,unknown,BLK,empty,52,9 E 208 ST,E 208 ST,1016602,260139,10467,PBBX,BRONX,Y,21,0,21.25,"[20, 30)"
5187,6308,2020-07-21,21:03:00,2020,July,Tuesday,Based on Self Initiated,APP,POM,48,SGT,48,CPW,0,Y,N,Y,CPW,N,Y,N,N,N,Y,Y,empty,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,ID,empty,18,MALE,BLACK,5.9,165,THN,BLACK,BLK,empty,48,2340 BELMONT AVE,BELMONT AVE,1015674,250392,10458,PBBX,BRONX,N,21,0,21.05,"[10, 20)"
5188,2725,2020-03-17,06:15:00,2020,March,Tuesday,Based on C/W on Scene,APP,SGT,18,LT,18,PETIT LARCENY,5,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,51,MALE,BLACK,6.0,200,MED,BLACK,BLK,empty,18,236 W 54 ST,W 54 ST,988935,217641,10019,PBMS,MANHATTAN,Y,6,1,6.25,"[50, 60)"
5189,8752,2020-11-21,23:05:00,2020,November,Saturday,Based on Self Initiated,APP,POM,75,SGT,75,RECKLESS ENDANGERMENT,15,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,empty,17,FEMALE,BLACK,5.5,120,THN,BROWN,BLK,empty,75,ERSKINE ST && EGAN ST,ERSKINE ST,1020375,179056,11239,PBBN,BROOKLYN,N,23,0,23.083333333333332,"[10, 20)"
5190,2207,2020-03-06,07:58:00,2020,March,Friday,Based on Radio Run,APP,POM,120,SGT,120,ASSAULT,2,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,CALM,42,MALE,BLACK,6.2,250,HEA,unknown,BLK,NONE,120,40 PROSPECT AVE,PROSPECT AVE,959435,172445,10301,PBSI,STATEN ISLAND,Y,7,1,7.966666666666667,"[40, 50)"
5191,2707,2020-03-10,16:40:00,2020,March,Tuesday,Based on Radio Run,APP,POM,46,LT,46,ASSAULT,2,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,ANNOYED,17,MALE,BLACK,5.8,180,HEA,BROWN,BLK,empty,46,MORRIS AVE && E 184 ST,MORRIS AVE,1011694,252606,10468,PBBX,BRONX,Y,16,0,16.666666666666668,"[10, 20)"
5192,4716,2020-05-19,14:00:00,2020,May,Tuesday,Based on Radio Run,APP,POM,113,SGT,113,CRIMINAL MISCHIEF,3,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,NORMAL,17,MALE,WHITE,6.1,150,THN,unknown,BLK,AFRO,113,SUTPHIN BLVD && 111 AVE,SUTPHIN BLVD,1040932,190239,11435,PBQS,QUEENS,N,14,3,14.0,"[10, 20)"
5193,545,2020-01-04,16:30:00,2020,January,Saturday,Based on Radio Run,APP,POM,75,LT,75,CRIMINAL MISCHIEF,10,Y,Y,N,not arrested,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,SB,CALM,31,FEMALE,WHITE,5.5,150,THN,BROWN,OTHER,empty,75,BELMONT AVE && ALABAMA AVE,BELMONT AVE,1012451,183469,11207,PBBN,BROOKLYN,Y,16,1,16.5,"[30, 40)"
5194,6801,2020-09-06,02:30:00,2020,September,Sunday,Based on Self Initiated,APP,POM,544,SGT,544,CPW,5,Y,N,Y,CPW,N,Y,N,N,N,Y,Y,empty,empty,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,CO,empty,27,MALE,BLACK,5.9,180,MED,BROWN,BLK,empty,32,133 W 140 ST,W 140 ST,1001058,237190,10030,PBMN,MANHATTAN,Y,2,0,2.5,"[20, 30)"
5195,1921,2020-02-28,12:20:00,2020,February,Friday,Based on Self Initiated,APP,POM,625,SGT,625,CPSP,41,Y,Y,Y,CPSP,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,SB,CALM,21,MALE,WHITE,5.7,230,HEA,BROWN,BLK,empty,17,731 LEXINGTON AVE,LEXINGTON AVE,993043,216849,10022,PBMS,MANHATTAN,N,12,1,12.333333333333334,"[20, 30)"
5196,4042,2020-04-30,17:34:00,2020,April,Thursday,Based on Radio Run,APP,POM,110,LT,110,OTHER,2,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,WE,EXCITED,52,MALE,BLACK,6.1,200,MED,unknown,OTHER,WEARING BLK JACKET WITH HOODI,110,58-35 GRANGER ST,GRANGER ST,1024697,208293,11368,PBQN,QUEENS,Y,17,0,17.566666666666666,"[50, 60)"
5197,5795,2020-06-07,09:14:00,2020,June,Sunday,Based on Radio Run,APP,POM,81,LT,81,BURGLARY,6,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,ANGRY,43,MALE,BLACK,5.8,165,MED,BLACK,BLK,empty,81,BUFFALO AVE && ATLANTIC AVE,BUFFALO AVE,1005113,185972,11233,PBBN,BROOKLYN,Y,9,8,9.233333333333333,"[40, 50)"
5198,5634,2020-06-19,00:55:00,2020,June,Friday,Based on Radio Run,APP,POM,34,SGT,34,CPW,10,Y,N,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,empty,33,MALE,BLACK,5.6000000000000005,172,UNKNOWN,unknown,OTHER,empty,34,553 ACADEMY ST,ACADEMY ST,1005645,253684,10034,PBMN,MANHATTAN,Y,0,0,0.9166666666666666,"[30, 40)"
5199,7412,2020-10-03,21:11:00,2020,October,Saturday,Based on Radio Run,APP,POF,32,SGT,32,RECKLESS ENDANGERMENT,33,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVOUS,19,MALE,BLACK,5.9,160,THN,BLACK,BLK,BLACK HOODED SWEATSHIRT,32,263 W 153 ST,W 153 ST,1001630,240843,10039,PBMN,MANHATTAN,N,21,2,21.183333333333334,"[10, 20)"
5200,4903,2020-05-25,09:46:00,2020,May,Monday,Based on Radio Run,APP,POM,103,SGT,103,ASSAULT,3,Y,N,Y,ASSAULT,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,IRATE/AGITATED,28,MALE,BLACK,6.0,240,HEA,BROWN,BRO,empty,103,HILLSIDE AVE && FRANCIS LEWIS BLVD,HILLSIDE AVE,1050931,202071,11423,PBQS,QUEENS,Y,9,7,9.766666666666667,"[20, 30)"
5201,1055,2020-02-04,00:26:00,2020,February,Tuesday,Based on Radio Run,APP,POF,17,SGT,17,ROBBERY,14,Y,Y,Y,ROBBERY,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,IRATE,14,FEMALE,BLACK,5.2,120,THN,BROWN,BLK,empty,17,25 TUDOR CITY PL,TUDOR CITY PL,992436,212104,10017,PBMS,MANHATTAN,N,0,0,0.43333333333333335,"[10, 20)"
5202,3461,2020-04-09,23:55:00,2020,April,Thursday,Based on Self Initiated,APP,OTHER,807,OTHER,807,CPW,2,Y,N,Y,CPW,N,N,N,S,V,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,CM,EVASIVE,18,MALE,BLACK,5.7,170,THN,BROWN,BLK,empty,40,E 137 ST && ST ANNS AVE,E 137 ST,1006964,232980,10454,PBBX,BRONX,N,23,0,23.916666666666668,"[10, 20)"
5203,3702,2020-04-09,05:02:00,2020,April,Thursday,Based on Radio Run,APP,POM,60,LT,60,BURGLARY,9,Y,Y,Y,BURGLARY,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,SHAKING,30,MALE,BLACK,5.8,150,THN,BROWN,BLK,BLACK HOODIE BLACK PANTS BLAC,60,RIEGALMAN BOARDWALK WEST && WEST 5 STREET,RIEGALMAN BOARDWALK WEST,990921,149183,unknown,PBBS,BROOKLYN,Y,5,0,5.033333333333333,"[30, 40)"
5204,7928,2020-10-27,07:51:00,2020,October,Tuesday,Based on Radio Run,APP,POM,103,OTHER,103,ASSAULT,10,Y,N,Y,ASSAULT,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,CM,UPSET,55,MALE,BLACK,5.6,200,MED,BROWN,BLD,empty,103,146-54 TUSKEGEE AIRMEN WAY,TUSKEGEE AIRMEN WAY,1038971,192173,11435,PBQS,QUEENS,Y,7,4,7.85,"[50, 60)"
5205,8293,2020-11-09,16:40:00,2020,November,Monday,Based on Self Initiated,APP,OTHER,48,LT,48,ROBBERY,5,Y,Y,N,not arrested,N,N,N,N,V,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,COOPERATIVE,12,MALE,BLACK,5.9,150,THN,BROWN,BLK,empty,48,EAST TREMONT AVENUE && ARTHUR AVENUE,EAST TREMONT AVENUE,1011779,246746,unknown,PBBX,BRONX,N,16,5,16.666666666666668,"[10, 20)"
5206,3401,2020-04-09,09:53:00,2020,April,Thursday,Based on Radio Run,APP,POM,23,SGT,23,CPW,10,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,26,MALE,BLACK,5.1,230,HEA,BROWN,BLK,empty,23,81 E 110 ST,E 110 ST,999089,229197,10029,PBMN,MANHATTAN,Y,9,1,9.883333333333333,"[20, 30)"
5207,8396,2020-11-14,15:14:00,2020,November,Saturday,Based on Radio Run,APP,SGT,6,SGT,6,GRAND LARCENY AUTO,1,Y,Y,Y,GRAND LARCENY AUTO,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CM,PASSIVE,31,MALE,BLACK,5.11,140,THN,unknown,BLK,GREEN HOODED SWEATSHIT,6,100 MORTON ST,MORTON ST,981472,205608,10014,PBMS,MANHATTAN,Y,15,0,15.233333333333333,"[30, 40)"
5208,9085,2020-12-12,21:18:00,2020,December,Saturday,Based on Radio Run,APP,POM,81,SGT,81,GRAND LARCENY AUTO,1,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,CALM,50,MALE,BLACK,5.8,200,HEA,BROWN,BLK,NONE,81,DECATUR ST && STUYVESANT AVE,DECATUR ST,1003168,187622,11233,PBBN,BROOKLYN,Y,21,1,21.3,"[50, 60)"
5209,1716,2020-02-23,03:52:00,2020,February,Sunday,Based on Radio Run,APP,POM,6,SGT,6,BURGLARY,10,Y,N,Y,BURGLARY,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,CONFUSED,36,MALE,WHITE,5.9,160,THN,BROWN,BLK,empty,6,HUDSON ST && JANE ST,HUDSON ST,982700,208201,10014,PBMS,MANHATTAN,Y,3,9,3.8666666666666667,"[30, 40)"
5210,7221,2020-09-04,00:46:00,2020,September,Friday,Based on C/W on Scene,APP,POF,77,SGT,77,ASSAULT,2,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,empty,34,MALE,BLACK,5.633333333333333,147,UNKNOWN,unknown,OTHER,empty,77,1550 STERLING PL,STERLING PL,1004447,183807,11213,PBBN,BROOKLYN,Y,0,0,0.7666666666666667,"[30, 40)"
5211,1616,2020-02-16,01:29:00,2020,February,Sunday,Based on Radio Run,APP,POM,52,LT,52,CPW,25,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,CM,CALM,20,MALE,BLACK,5.9,210,HEA,unknown,BLK,empty,52,2397 GRAND AVE,GRAND AVE,1010791,253321,10468,PBBX,BRONX,Y,1,1,1.4833333333333334,"[20, 30)"
5212,8459,2020-11-15,19:46:00,2020,November,Sunday,Based on Radio Run,APP,POM,123,SGT,123,PETIT LARCENY,41,Y,Y,Y,PETIT LARCENY,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,SB,CALM,14,MALE,BLACK,5.7,140,MED,BROWN,BLK,BACKPACK JACKET,123,901 HUGUENOT AVE,HUGUENOT AVE,930957,133337,10312,PBSI,STATEN ISLAND,Y,19,1,19.766666666666666,"[10, 20)"
5213,8220,2020-11-07,12:45:00,2020,November,Saturday,Based on C/W on Scene,APP,POM,870,SGT,870,OTHER,10,Y,N,Y,CRIMINAL POSSESSION OF FORGED INSTRUMENT,N,Y,N,N,N,N,Y,N,empty,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,ANGRY,49,MALE,BLACK,5.1,140,THN,BROWN,BLK,empty,73,ROCKAWAY AVE && FULTON ST,ROCKAWAY AVE,1009004,186404,11233,PBBN,BROOKLYN,Y,12,8,12.75,"[40, 50)"
5214,8361,2020-11-12,21:15:00,2020,November,Thursday,Based on Radio Run,APP,POM,28,SGT,28,PETIT LARCENY,10,Y,N,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,NERVOUS,36,MALE,BLACK,5.9,185,MED,BROWN,BLK,empty,28,21 W 112 ST,W 112 ST,998300,230370,10026,PBMN,MANHATTAN,Y,21,2,21.25,"[30, 40)"
5215,9019,2020-11-16,02:00:00,2020,November,Monday,Based on Radio Run,APP,POM,79,SGT,79,MAKING GRAFFITI,20,Y,Y,Y,MAKING GRAFFITI,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,NERVOUS,24,MALE,BLACK,5.4,120,MED,BROWN,BLK,empty,79,991 MYRTLE AVE,MYRTLE AVE,1000325,193032,11206,PBBN,BROOKLYN,Y,2,2,2.0,"[20, 30)"
5216,7263,2020-09-11,06:42:00,2020,September,Friday,Based on Radio Run,APP,POM,20,LT,24,PETIT LARCENY,5,Y,N,Y,PETIT LARCENY,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,CO,CALM,46,MALE,BLACK,5.7,150,THN,BLACK,BLD,empty,20,W 72 ST && BROADWAY,W 72 ST,989243,222888,unknown,PBMN,MANHATTAN,Y,6,1,6.7,"[40, 50)"
5217,5524,2020-06-12,01:50:00,2020,June,Friday,Based on Radio Run,APP,POM,107,SGT,107,UNAUTHORIZED USE OF A VEHICLE,30,Y,N,Y,UNAUTHORIZED USE OF A VEHICLE,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,SA,COOPERATIVE,39,MALE,BLACK,5.9,130,THN,BLACK,BLK,empty,107,RADNOR RD && 190 ST,RADNOR RD,1046061,203502,11423,PBQS,QUEENS,N,1,5,1.8333333333333335,"[30, 40)"
5218,8179,2020-11-05,17:45:00,2020,November,Thursday,Based on Radio Run,APP,POM,79,SGT,79,ROBBERY,7,Y,Y,N,not arrested,N,Y,N,N,N,N,N,N,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,15,MALE,BLACK,5.266666666666667,132,THN,unknown,BLK,RED HOODIE BLACK SWEATPANTS,79,211 THROOP AVE,THROOP AVE,999874,193525,11206,PBBN,BROOKLYN,Y,17,1,17.75,"[10, 20)"
5219,8072,2020-10-31,20:33:00,2020,October,Saturday,Based on Radio Run,APP,POM,110,LT,110,CPW,13,Y,Y,N,not arrested,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,CM,CALM,25,MALE,WHITE,5.8,150,THN,BROWN,BRO,empty,110,80-03 QUEENS BLVD,QUEENS BLVD,1016626,208267,11373,PBQN,QUEENS,Y,20,1,20.55,"[20, 30)"
5220,7069,2020-09-13,02:50:00,2020,September,Sunday,Based on Radio Run,APP,POM,101,LT,101,CPW,10,Y,N,N,not arrested,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,EVASIVE IN REMARKS,18,MALE,BLACK,5.11,160,THN,BROWN,BLK,empty,101,54-30 BEACH CHANNEL DR,BEACH CHANNEL DR,1043660,156276,11692,PBQS,QUEENS,Y,2,0,2.8333333333333335,"[10, 20)"
5221,3097,2020-03-25,20:39:00,2020,March,Wednesday,Based on Radio Run,APP,POM,106,SGT,106,ROBBERY,6,Y,Y,Y,ROBBERY,N,N,N,N,V,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,CM,empty,17,MALE,BLACK,5.9,170,THN,BROWN,BLK,DARK HOODIE,106,107 AVENUE I,AVENUE I,990935,167398,11230,PBQS,QUEENS,Y,20,0,20.65,"[10, 20)"
5222,8062,2020-11-01,12:25:00,2020,November,Sunday,Based on C/W on Scene,APP,POM,102,LT,102,ASSAULT,10,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,CM,NERVOUS,16,MALE,OTHER,6.1,140,THN,BROWN,BLK,BEIGE JACKET,102,102-12 92 AVE,92 AVE,1027816,191128,11418,PBQS,QUEENS,N,12,2,12.416666666666666,"[10, 20)"
5223,1177,2020-01-16,09:20:00,2020,January,Thursday,Based on Radio Run,APP,POM,67,SGT,67,GRAND LARCENY AUTO,5,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,UNDERSTANDING,23,MALE,BLACK,5.7,160,THN,BLACK,BLK,empty,67,228 E 37 ST,E 37 ST,1000060,176675,11203,PBBS,BROOKLYN,Y,9,0,9.333333333333334,"[20, 30)"
5224,3224,2020-04-03,15:46:00,2020,April,Friday,Based on Radio Run,APP,OTHER,71,SGT,71,CPW,5,Y,Y,N,not arrested,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,CM,APPARENTLY NORMAL,31,MALE,BLACK,6.0,185,UNKNOWN,BROWN,OTHER,empty,71,PRESIDENT ST && NOSTRAND AVE,PRESIDENT ST,997935,182677,11225,PBBS,BROOKLYN,Y,15,3,15.766666666666667,"[30, 40)"
5225,5359,2020-06-08,07:12:00,2020,June,Monday,Based on Radio Run,APP,POM,865,SGT,865,ASSAULT,11,Y,N,Y,ASSAULT,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,CM,APPERANTELY NORMAL,34,MALE,BLACK,5.1,170,THN,BLACK,BLK,BLACK PANTS BLACK HOODIE BLAC,40,SERN BLVD && SAINT MARYS ST,SERN BLVD,1009813,233928,unknown,PBBX,BRONX,N,7,3,7.2,"[30, 40)"
5226,5856,2020-07-08,00:00:00,2020,July,Wednesday,Based on Self Initiated,APP,OTHER,238,LT,238,ROBBERY,5,Y,N,N,not arrested,N,N,N,S,V,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,PF,COOPERATIVE,31,MALE,BLACK,5.5,145,THN,BROWN,BLK,empty,9,3 AVE && E 12 ST,3 AVE,987533,205951,10003,PBMS,MANHATTAN,N,0,5,0.0,"[30, 40)"
5227,1929,2020-02-25,21:35:00,2020,February,Tuesday,Based on Radio Run,APP,POM,864,SGT,864,RAPE,8,Y,N,Y,RAPE,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,SA,empty,25,MALE,BLACK,5.6,180,MED,BROWN,BLK,CROOKED TEETH,44,E 161 ST && RIVER AVE,E 161 ST,1004826,240914,unknown,PBBX,BRONX,Y,21,0,21.583333333333332,"[20, 30)"
5228,5902,2020-07-08,20:31:00,2020,July,Wednesday,Based on Radio Run,APP,POM,76,SGT,76,PETIT LARCENY,6,Y,N,N,not arrested,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,CM,CALM,40,MALE,BLACK,5.1,165,THN,BROWN,BLK,empty,76,700 HICKS ST,HICKS ST,983107,186412,11231,PBBS,BROOKLYN,Y,20,1,20.516666666666666,"[40, 50)"
5229,3099,2020-03-12,22:47:00,2020,March,Thursday,Based on C/W on Scene,APP,POM,809,LT,809,CPW,10,Y,N,N,not arrested,N,N,N,S,V,Y,N,empty,empty,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,SA,AGGITATED,25,MALE,BLACK,5.11,160,THN,unknown,BLK,empty,114,40-34 CRESCENT ST,CRESCENT ST,1001180,213519,11101,PBQN,QUEENS,N,22,0,22.783333333333335,"[20, 30)"
